BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.11,20.20,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,62.06,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,114.90,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,129.60,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,108.02,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,87.27,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,73.27,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,116.92,0.00,0.25,38.08,2.19,0.25,2.84,0.16,0.50,11.92,1.49,0.00
0.00,0.11,86.68,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,78.29,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,98.12,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,94.94,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,91.41,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,92.58,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,89.95,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,79.96,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.11,88.25,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,94.90,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,71.32,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,64.90,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,83.53,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,63.61,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,63.03,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,54.90,0.00,0.25,30.72,1.77,0.25,4.44,0.26,0.50,7.08,0.89,0.00
0.00,0.10,55.24,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,41.07,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,13.04,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
-0.00,0.10,5.92,-0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,42.17,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,20.09,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
-0.00,0.10,5.92,-0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
-0.01,0.10,5.86,-0.01,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,29.96,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,10.10,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,22.37,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,11.27,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,8.74,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,15.69,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,24.78,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
0.00,0.10,26.79,0.00,0.25,37.80,2.18,0.25,1.20,0.07,0.50,30.96,3.87,0.00
-0.04,0.10,5.39,-0.05,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.12,5.95,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.12,5.97,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.12,73.33,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.12,35.30,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.12,71.52,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,79.11,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,90.21,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,74.93,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,99.91,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,87.02,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,89.94,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,109.95,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,115.49,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,66.10,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,60.06,0.00,0.25,21.36,1.23,0.25,8.68,0.50,0.50,3.04,0.38,0.00
0.00,0.11,148.90,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.36,3.04,0.28,0.00
0.00,0.11,99.93,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.11,74.08,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.11,39.90,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.11,96.52,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.11,54.46,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.11,45.38,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,31.59,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,85.85,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,65.02,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,30.92,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,10.95,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,85.00,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,20.64,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,5.66,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,5.23,0.00,0.25,31.92,1.84,0.25,7.28,0.42,0.50,3.04,0.38,0.00
0.00,0.10,55.05,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.00,0.10,2.01,-0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.00,0.10,-1.00,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.00,0.10,-1.00,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.10,15.10,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.10,8.35,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.10,10.01,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.00,0.10,-1.00,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.10,23.00,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.10,5.18,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.00,0.10,-1.00,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.50,0.10,-7.32,0.92,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.33,11.79,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.33,-1.00,-0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.33,8.33,0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
0.00,0.33,-1.00,-0.00,0.25,37.32,2.15,0.25,1.76,0.10,0.50,33.84,4.23,0.00
-0.42,0.33,-7.09,0.74,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.52,-1.00,-0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.52,-1.00,-0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.52,30.02,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
-0.50,0.52,-11.88,1.49,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
-0.50,0.75,-11.66,1.46,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,29.49,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,89.91,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
-0.00,0.98,-4.96,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,30.05,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,60.09,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,95.08,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,55.01,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,70.04,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,80.06,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,90.35,0.00,0.25,35.00,2.02,0.25,3.56,0.21,0.50,17.32,2.17,0.00
0.00,0.98,90.06,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,80.08,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,66.12,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,78.25,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,90.02,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,66.67,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,55.04,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,40.06,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,70.09,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,75.70,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,55.09,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,50.09,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,94.50,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,66.28,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,50.09,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,40.08,0.00,0.25,29.00,1.67,0.25,5.92,0.34,0.50,7.12,0.89,0.00
0.00,0.97,67.64,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.97,50.09,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.97,40.07,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.97,35.08,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.97,52.24,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,40.06,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,35.06,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,35.05,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,35.06,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,23.39,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,45.02,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,55.03,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,48.22,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,40.10,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,55.09,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,86.32,0.00,0.25,37.32,2.15,0.25,1.32,0.08,0.50,29.24,3.65,0.00
0.00,0.96,39.91,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.96,40.09,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.96,86.25,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.96,124.91,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
-0.07,0.96,16.60,-0.27,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.99,89.92,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.46,3.00,0.35,0.00
0.00,0.99,124.91,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.47,3.00,0.35,0.00
0.00,0.99,149.94,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.00,3.00,0.00,0.00
0.00,0.98,50.09,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.37,0.00
0.00,0.98,108.50,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.98,128.00,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.98,169.90,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.00,3.00,0.00,0.00
0.00,0.97,139.99,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.97,149.96,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.00,3.00,0.00,0.00
0.00,0.96,144.93,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.44,3.00,0.33,0.00
0.00,0.96,116.10,0.00,0.25,24.08,1.39,0.25,10.72,0.62,0.50,3.00,0.38,0.00
0.00,0.96,175.05,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.00,2.76,0.00,0.00
0.00,0.96,144.98,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.00,2.76,0.00,0.00
0.00,0.95,103.75,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.95,85.08,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.95,139.93,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.00,2.76,0.00,0.00
0.00,0.94,124.91,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.94,107.71,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.94,65.07,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.94,159.90,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.00,2.76,0.00,0.00
0.00,0.94,114.94,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,85.79,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,60.07,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,112.97,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,105.00,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,94.95,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,79.92,0.00,0.25,26.12,1.51,0.25,7.16,0.41,0.50,2.76,0.34,0.00
0.00,0.93,129.91,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,114.92,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,100.65,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,60.08,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,114.93,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,109.91,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,70.10,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,92.06,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,99.90,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,91.59,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,93.70,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,94.80,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,89.91,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,85.64,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.93,99.90,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.92,104.91,0.00,0.25,29.64,1.71,0.25,1.76,0.10,0.50,18.92,2.37,0.00
0.00,0.92,97.75,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,70.26,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,109.92,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,119.95,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,60.08,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,84.97,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,124.99,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,197.55,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,91.37,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,124.95,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,154.98,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,189.97,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,134.12,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,154.92,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,159.97,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,160.62,0.00,0.25,25.00,1.44,0.25,3.60,0.21,0.50,9.56,1.20,0.00
0.00,0.92,179.20,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.92,189.91,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.92,129.99,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,104.99,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,169.93,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,127.89,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,119.91,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,89.93,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,149.94,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,134.92,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,98.99,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,55.09,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,100.07,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,91.42,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,104.91,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,60.10,0.00,0.25,19.80,1.14,0.25,5.24,0.30,0.50,4.52,0.56,0.00
0.00,0.91,85.08,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,75.04,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,70.01,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,80.05,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,70.06,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,75.03,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,48.70,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.91,89.70,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,60.03,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,75.02,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,94.43,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,110.03,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,67.26,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,78.69,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,110.01,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,122.04,0.00,0.25,30.76,1.77,0.25,1.40,0.08,0.50,16.12,2.02,0.00
0.00,0.90,50.09,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.50,2.24,0.28,0.00
0.00,0.90,90.08,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.50,2.24,0.28,0.00
0.00,0.90,130.08,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.89,170.02,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.89,73.20,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.50,2.24,0.28,0.00
0.00,0.89,132.90,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.88,184.93,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.87,217.66,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.87,145.51,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.86,166.71,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.86,189.90,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.85,184.49,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.84,175.00,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
0.00,0.84,184.97,0.00,0.25,13.92,0.80,0.25,15.40,0.89,0.00,2.24,0.00,0.00
