BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
1.00,0.99,139.93,32.25,0.00,9.20,0.00,0.00,7.72,0.00,0.10,8.64,0.22,0.00
0.00,0.74,32.14,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.00,0.74,74.40,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.50,0.74,119.00,13.71,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
1.00,0.61,151.90,35.01,-0.00,9.20,-0.00,0.00,7.72,0.00,0.50,8.64,1.08,0.00
0.00,0.37,89.99,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.00,0.37,102.90,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.00,0.37,110.20,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.00,0.37,112.58,0.00,0.25,9.20,0.53,0.25,7.72,0.44,0.50,8.64,1.08,0.00
0.00,0.37,90.07,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.50,0.37,121.60,14.01,0.25,7.52,0.43,0.25,6.20,0.36,0.00,2.04,0.00,0.00
0.00,0.24,100.10,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,99.76,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,97.53,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,95.02,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,87.52,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,73.45,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.24,111.94,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.00,2.04,0.00,0.00
0.00,0.23,90.08,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,80.06,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,67.53,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,92.58,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,85.05,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,70.03,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,54.00,0.00,0.25,7.52,0.43,0.25,6.20,0.36,0.50,2.04,0.26,0.00
0.00,0.23,85.07,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.23,72.54,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.23,60.04,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
-0.50,0.23,30.08,-3.76,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.34,70.04,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.34,62.54,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.34,55.03,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.34,50.03,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.34,54.13,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
-0.39,0.34,30.09,-2.91,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
-0.50,0.43,30.05,-3.76,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,55.00,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,50.04,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,55.03,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,48.84,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,57.55,0.00,0.25,6.16,0.35,0.25,3.96,0.23,0.50,8.52,1.06,0.00
0.00,0.55,45.03,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.55,55.00,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.55,65.03,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.55,80.09,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
-1.00,0.55,-1.00,0.25,0.25,13.92,0.80,0.25,4.60,0.27,-0.00,6.92,-0.00,0.00
-1.00,0.77,20.15,-5.04,0.25,13.92,0.80,0.25,4.60,0.27,-0.00,6.92,-0.00,0.00
0.00,1.00,80.08,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.41,6.92,0.70,0.00
1.00,1.00,245.96,56.69,-0.00,13.92,-0.00,0.00,4.60,0.00,0.01,6.92,0.01,0.00
-1.00,0.75,32.40,-8.10,0.25,13.92,0.80,0.25,4.60,0.27,-0.00,6.92,-0.00,0.00
0.00,0.98,77.56,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.98,100.09,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
1.00,0.98,189.91,43.77,-0.00,13.92,-0.00,0.00,4.60,0.00,0.21,6.92,0.36,0.00
0.00,0.73,87.59,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.73,100.08,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
0.00,0.73,126.14,0.00,0.25,13.92,0.80,0.25,4.60,0.27,0.50,6.92,0.86,0.00
1.00,0.73,184.92,42.62,-0.00,13.92,-0.00,0.00,4.60,0.00,0.50,6.92,0.86,0.00
0.00,0.48,110.05,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,107.58,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,139.80,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,157.41,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,142.27,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,102.60,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,152.41,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.48,139.91,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.50,0.48,162.43,18.72,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,152.40,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,82.58,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,75.06,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,154.92,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,99.90,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,80.08,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,70.08,0.00,0.25,15.00,0.86,0.25,12.72,0.73,0.50,4.20,0.53,0.00
0.00,0.35,92.60,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,82.57,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,72.57,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,65.04,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,142.29,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,75.07,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.35,70.04,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
-0.43,0.35,65.01,-6.91,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.45,72.16,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.45,70.09,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.45,72.58,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.45,80.10,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
-0.50,0.45,60.08,-7.51,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.56,70.09,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.56,82.59,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
0.00,0.56,95.09,0.00,0.25,14.88,0.86,0.25,2.52,0.15,0.50,26.40,3.30,0.00
-1.00,0.56,55.07,-13.77,0.25,11.12,0.64,0.25,9.48,0.55,-0.00,7.16,-0.00,0.00
0.00,0.79,75.07,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.79,90.07,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.79,107.57,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
-0.50,0.79,62.51,-7.81,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,85.00,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,105.01,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,122.52,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,108.92,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,97.59,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,115.09,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,132.59,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,124.01,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,110.08,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,122.58,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
0.00,0.90,137.58,0.00,0.25,11.12,0.64,0.25,9.48,0.55,0.50,7.16,0.90,0.00
1.00,0.90,199.93,46.08,0.00,6.00,0.00,-0.00,8.28,-0.00,0.00,1.80,0.00,0.00
0.00,0.65,115.05,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.65,100.05,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.65,100.01,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
1.00,0.65,182.42,42.05,0.00,6.00,0.00,0.00,8.28,0.00,0.00,1.80,0.00,0.00
0.00,0.40,115.07,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.40,105.03,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.40,93.63,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
1.00,0.40,209.91,48.38,0.00,6.00,0.00,-0.00,8.28,-0.00,0.00,1.80,0.00,0.00
0.00,0.15,126.80,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.15,97.52,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
-1.00,0.15,60.10,-15.03,0.25,6.00,0.35,0.25,8.28,0.48,-0.00,1.80,-0.00,0.00
1.00,0.37,177.28,40.86,0.00,6.00,0.00,0.00,8.28,0.00,0.00,1.80,0.00,0.00
0.00,0.12,100.08,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.12,85.07,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.12,72.53,0.00,0.25,6.00,0.35,0.25,8.28,0.48,0.50,1.80,0.23,0.00
0.00,0.12,126.00,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,105.08,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,87.57,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,70.05,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,110.04,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,95.02,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.12,77.52,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
-0.50,0.12,62.51,-7.81,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.24,96.70,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.24,75.78,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.24,77.50,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
-0.50,0.24,62.69,-7.84,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.35,93.32,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.35,67.00,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
-0.50,0.35,59.50,-7.44,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.47,72.52,0.00,0.25,8.12,0.47,0.25,3.56,0.21,0.50,6.24,0.78,0.00
0.00,0.47,73.86,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
-0.31,0.47,64.60,-4.97,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.54,80.03,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.54,80.10,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
-1.00,0.54,52.30,-13.07,0.25,11.88,0.68,0.25,4.48,0.26,-0.00,5.52,-0.00,0.00
0.00,0.76,64.80,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.76,87.55,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.76,136.96,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
-1.00,0.76,51.10,-12.78,0.25,11.88,0.68,0.25,4.48,0.26,-0.00,5.52,-0.00,0.00
0.00,0.99,111.10,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,133.30,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,148.40,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,115.07,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,130.30,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,141.60,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,151.95,0.00,0.25,11.88,0.68,0.25,4.48,0.26,0.50,5.52,0.69,0.00
0.00,0.99,119.68,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,117.50,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,135.10,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,121.00,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,129.95,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,127.45,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,131.12,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,120.60,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,134.95,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,126.80,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.99,118.10,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,93.10,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,105.54,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,102.77,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,119.90,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,85.10,0.00,0.25,12.96,0.75,0.25,10.24,0.59,0.50,3.60,0.45,0.00
0.00,0.98,119.91,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,119.92,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,93.23,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,80.11,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,119.91,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,105.51,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,80.09,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,75.05,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,107.41,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,94.45,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,82.58,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,87.56,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,85.66,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,104.64,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,90.09,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,97.56,0.00,0.25,21.68,1.25,0.25,2.60,0.15,0.50,14.28,1.78,0.00
0.00,0.98,77.51,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,96.57,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,127.47,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,137.45,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,77.51,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,82.50,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.98,137.60,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.50,0.98,166.40,19.18,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.85,92.09,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.85,105.90,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.85,136.80,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.50,0.85,163.08,18.79,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.73,123.64,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.73,129.60,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.73,152.50,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
0.00,0.73,140.07,0.00,0.25,12.88,0.74,0.25,9.96,0.57,0.50,4.60,0.57,0.00
1.00,0.73,208.04,47.95,0.00,7.00,0.00,-0.00,8.24,-0.00,0.00,1.64,0.00,0.00
0.00,0.48,155.50,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.00,1.64,0.00,0.00
0.00,0.47,101.40,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
-0.04,0.47,65.10,-0.71,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
1.00,0.48,178.90,41.23,0.00,7.00,0.00,0.00,8.24,0.00,0.00,1.64,0.00,0.00
0.00,0.23,133.90,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.00,1.64,0.00,0.00
0.00,0.23,89.80,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
0.00,0.23,67.60,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
0.50,0.23,167.45,19.30,0.25,7.00,0.40,0.25,8.24,0.47,0.00,1.64,0.00,0.00
0.00,0.10,115.09,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
0.00,0.10,90.00,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
-0.76,0.10,42.09,-8.05,0.25,7.00,0.40,0.09,8.24,0.17,0.24,1.64,0.10,0.00
0.50,0.28,143.10,16.49,0.25,7.00,0.40,0.25,8.24,0.47,0.00,1.64,0.00,0.00
0.00,0.15,107.51,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
0.00,0.15,71.80,0.00,0.25,7.00,0.40,0.25,8.24,0.47,0.50,1.64,0.20,0.00
-1.00,0.15,38.70,-9.68,0.25,7.00,0.40,0.25,8.24,0.47,-0.00,1.64,-0.00,0.00
0.00,0.37,121.12,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.37,91.50,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.37,63.70,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
-0.50,0.37,37.30,-4.66,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.49,100.30,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.49,74.10,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.49,47.60,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
-0.50,0.49,35.09,-4.39,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.60,80.10,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.60,55.47,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.60,45.10,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
-0.50,0.60,42.59,-5.32,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.72,69.20,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.72,45.62,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.72,50.01,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
0.00,0.72,47.18,0.00,0.25,6.24,0.36,0.25,3.16,0.18,0.50,10.40,1.30,0.00
-0.50,0.72,43.60,-5.45,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.83,47.40,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.83,60.90,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.83,73.89,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
-0.50,0.83,40.05,-5.01,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.95,52.59,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.95,85.00,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.28,0.94,135.63,8.73,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
-0.50,0.87,42.70,-5.34,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.99,82.16,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.99,124.94,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
0.00,0.99,147.47,0.00,0.25,7.80,0.45,0.25,4.24,0.24,0.50,8.12,1.01,0.00
