BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
1.00,0.64,212.31,48.94,0.00,4.68,0.00,-0.00,6.08,-0.00,0.50,3.64,0.46,0.00
1.00,0.58,187.60,43.24,0.00,4.68,0.00,-0.00,6.08,-0.00,0.50,3.64,0.46,0.00
1.00,0.51,202.30,46.63,0.00,4.68,0.00,-0.00,6.08,-0.00,0.50,3.64,0.46,0.00
1.00,0.45,208.20,47.99,0.00,4.68,0.00,-0.00,6.08,-0.00,0.50,3.64,0.46,0.00
1.00,0.39,209.92,48.38,0.00,4.68,0.00,-0.00,6.08,-0.00,0.50,3.64,0.46,0.00
1.00,0.33,239.96,55.31,0.00,9.52,0.00,-0.00,10.80,-0.00,0.50,4.20,0.53,0.00
1.00,0.27,194.00,44.71,0.00,9.52,0.00,-0.00,10.80,-0.00,0.50,4.20,0.53,0.00
0.00,0.20,169.95,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
0.00,0.20,145.81,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
1.00,0.20,212.77,49.04,0.00,9.52,0.00,-0.00,10.80,-0.00,0.50,4.20,0.53,0.00
0.50,0.14,172.49,19.88,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
0.00,0.11,135.50,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
-1.00,0.11,92.54,-23.14,0.25,9.52,0.55,0.25,10.80,0.62,-0.00,4.20,-0.00,0.00
0.50,0.17,169.44,19.53,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
0.00,0.14,127.59,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
0.00,0.14,112.58,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
-1.00,0.14,100.80,-25.20,0.25,9.52,0.55,0.25,10.80,0.62,-0.00,4.20,-0.00,0.00
0.00,0.19,143.79,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
0.00,0.19,112.60,0.00,0.25,9.52,0.55,0.25,10.80,0.62,0.50,4.20,0.53,0.00
-0.81,0.19,107.60,-21.90,0.25,9.52,0.55,0.25,10.80,0.62,0.19,4.20,0.20,0.00
-1.00,0.24,105.09,-26.27,0.25,9.52,0.55,0.25,10.80,0.62,-0.00,4.20,-0.00,0.00
-0.50,0.30,110.08,-13.76,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-0.50,0.33,107.58,-13.45,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-0.50,0.35,105.08,-13.13,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
0.00,0.38,127.67,0.00,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
0.00,0.38,132.90,0.00,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
0.00,0.38,124.60,0.00,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-0.50,0.38,106.70,-13.34,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-1.00,0.41,82.70,-20.68,0.25,9.56,0.55,0.25,2.28,0.13,-0.00,10.40,-0.00,0.00
-1.00,0.47,91.90,-22.98,0.25,9.56,0.55,0.25,2.28,0.13,-0.00,10.40,-0.00,0.00
-0.50,0.53,102.54,-12.82,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-1.00,0.55,88.15,-22.04,0.25,9.56,0.55,0.25,2.28,0.13,-0.00,10.40,-0.00,0.00
0.00,0.61,115.06,0.00,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-1.00,0.61,97.55,-24.39,0.25,9.56,0.55,0.25,2.28,0.13,-0.00,10.40,-0.00,0.00
-0.50,0.67,107.54,-13.44,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-0.50,0.70,109.88,-13.73,0.25,9.56,0.55,0.25,2.28,0.13,0.50,10.40,1.30,0.00
-1.00,0.73,91.70,-22.93,0.25,9.56,0.55,0.25,2.28,0.13,-0.00,10.40,-0.00,0.00
-1.00,0.78,87.10,-21.77,0.25,9.00,0.52,0.25,10.56,0.61,-0.00,3.28,-0.00,0.00
0.00,0.84,112.59,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.00,0.84,125.07,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.00,0.84,160.56,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
-1.00,0.84,105.06,-26.27,0.25,9.00,0.52,0.25,10.56,0.61,-0.00,3.28,-0.00,0.00
0.00,0.90,122.56,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.00,0.90,135.08,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.50,0.90,177.10,20.41,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.00,0.86,112.59,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.00,0.86,130.09,0.00,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
0.50,0.86,170.89,19.69,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
1.00,0.83,211.63,48.78,0.00,9.00,0.00,-0.00,10.56,-0.00,0.50,3.28,0.41,0.00
0.50,0.77,170.30,19.63,0.25,9.00,0.52,0.25,10.56,0.61,0.50,3.28,0.41,0.00
1.00,0.74,183.80,42.36,0.00,9.00,0.00,-0.00,10.56,-0.00,0.50,3.28,0.41,0.00
1.00,0.68,189.90,43.77,0.00,9.00,0.00,-0.00,10.56,-0.00,0.50,3.28,0.41,0.00
1.00,0.62,194.05,44.73,0.00,9.00,0.00,-0.00,10.56,-0.00,0.50,3.28,0.41,0.00
1.00,0.55,232.60,53.61,0.00,4.76,0.00,-0.00,7.60,-0.00,0.00,1.36,0.00,0.00
1.00,0.49,187.96,43.32,0.00,4.76,0.00,-0.00,7.60,-0.00,0.00,1.36,0.00,0.00
1.00,0.43,182.44,42.05,0.00,4.76,0.00,-0.00,7.60,-0.00,0.00,1.36,0.00,0.00
0.00,0.37,147.58,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
1.00,0.37,207.40,47.80,0.00,4.76,0.00,-0.00,7.60,-0.00,0.00,1.36,0.00,0.00
1.00,0.30,176.80,40.75,0.00,4.76,0.00,0.00,7.60,0.00,0.00,1.36,0.00,0.00
0.00,0.24,152.84,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
0.00,0.24,127.56,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
1.00,0.24,209.92,48.38,0.00,4.76,0.00,-0.00,7.60,-0.00,0.00,1.36,0.00,0.00
0.00,0.18,151.60,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
0.00,0.18,136.30,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
0.00,0.18,115.03,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
0.50,0.18,170.30,19.63,0.25,4.76,0.27,0.25,7.60,0.44,0.00,1.36,0.00,0.00
0.00,0.15,147.80,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
0.00,0.15,122.00,0.00,0.25,4.76,0.27,0.25,7.60,0.44,0.50,1.36,0.17,0.00
-1.00,0.15,102.73,-25.68,0.25,4.76,0.27,0.25,7.60,0.44,-0.00,1.36,-0.00,0.00
0.00,0.20,147.71,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,130.09,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,122.56,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,115.08,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,135.06,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,117.99,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.20,116.80,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
-1.00,0.20,104.70,-26.18,0.25,4.68,0.27,0.25,2.64,0.15,-0.00,3.96,-0.00,0.00
0.00,0.26,123.90,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.26,115.30,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.26,115.10,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.26,115.37,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
-0.50,0.26,111.50,-13.94,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
-0.50,0.29,111.80,-13.97,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.32,117.74,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
0.00,0.32,123.24,0.00,0.25,4.68,0.27,0.25,2.64,0.15,0.50,3.96,0.49,0.00
-1.00,0.32,101.40,-25.35,0.25,5.52,0.32,0.25,5.28,0.30,-0.00,2.88,-0.00,0.00
-0.50,0.37,110.06,-13.76,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
0.00,0.40,117.57,0.00,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
0.00,0.40,144.21,0.00,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
-1.00,0.40,79.68,-19.92,0.25,5.52,0.32,0.25,5.28,0.30,-0.00,2.88,-0.00,0.00
-0.50,0.46,110.02,-13.75,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
0.00,0.49,133.96,0.00,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
1.00,0.49,177.43,40.90,-0.00,5.52,-0.00,0.00,5.28,0.00,0.50,2.88,0.36,0.00
-1.00,0.43,105.04,-26.26,0.25,5.52,0.32,0.25,5.28,0.30,-0.00,2.88,-0.00,0.00
0.00,0.48,134.90,0.00,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
0.50,0.48,172.44,19.87,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
1.00,0.45,182.45,42.05,-0.00,5.52,-0.00,0.00,5.28,0.00,0.50,2.88,0.36,0.00
1.00,0.39,182.43,42.05,-0.00,5.52,-0.00,0.00,5.28,0.00,0.50,2.88,0.36,0.00
1.00,0.33,182.42,42.05,-0.00,5.52,-0.00,0.00,5.28,0.00,0.50,2.88,0.36,0.00
0.50,0.27,169.94,19.58,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
0.00,0.24,143.02,0.00,0.25,5.52,0.32,0.25,5.28,0.30,0.50,2.88,0.36,0.00
1.00,0.24,247.90,57.14,-0.00,10.52,-0.00,0.00,9.76,0.00,0.50,3.64,0.46,0.00
1.00,0.17,189.99,43.79,-0.00,10.52,-0.00,0.00,9.76,0.00,0.50,3.64,0.46,0.00
0.00,0.11,146.80,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
-1.00,0.11,82.70,-20.68,0.25,10.52,0.61,0.25,9.76,0.56,-0.00,3.64,-0.00,0.00
0.50,0.17,168.23,19.39,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.50,0.14,169.92,19.58,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.11,135.00,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
-0.80,0.11,84.70,-16.88,0.25,10.52,0.61,0.25,9.76,0.56,0.20,3.64,0.18,0.00
0.00,0.15,140.09,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.15,117.60,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.15,95.09,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
-0.50,0.15,90.94,-11.37,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.18,120.02,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.18,105.05,0.00,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
-0.50,0.18,92.57,-11.57,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
-0.42,0.21,93.84,-9.90,0.25,10.52,0.61,0.25,9.76,0.56,0.50,3.64,0.46,0.00
0.00,0.23,107.51,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.23,102.55,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.23,97.57,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
-0.50,0.23,92.58,-11.57,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.26,116.84,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.26,95.09,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.26,97.59,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
-1.00,0.26,82.70,-20.68,0.25,8.00,0.46,0.25,2.24,0.13,0.00,9.00,0.00,0.00
-0.50,0.32,84.87,-10.61,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
-0.50,0.35,92.57,-11.57,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.38,102.58,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.38,112.59,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
-1.00,0.38,77.54,-19.39,0.25,8.00,0.46,0.25,2.24,0.13,-0.00,9.00,-0.00,0.00
0.00,0.43,95.03,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.43,112.54,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
0.00,0.43,118.62,0.00,0.25,8.00,0.46,0.25,2.24,0.13,0.50,9.00,1.12,0.00
-1.00,0.43,77.58,-19.39,0.25,7.64,0.44,0.25,10.00,0.58,-0.00,2.72,-0.00,0.00
0.00,0.49,100.06,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
0.00,0.49,120.03,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
0.00,0.49,124.09,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
-1.00,0.49,72.01,-18.00,0.25,7.64,0.44,0.25,10.00,0.58,-0.00,2.72,-0.00,0.00
-0.50,0.55,91.70,-11.46,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
0.00,0.57,127.10,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
0.75,0.57,156.81,27.11,0.00,7.64,0.00,0.25,10.00,0.58,0.50,2.72,0.34,0.00
-1.00,0.53,84.00,-21.00,0.25,7.64,0.44,0.25,10.00,0.58,-0.00,2.72,-0.00,0.00
0.00,0.58,122.50,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
1.00,0.58,161.62,37.25,0.00,7.64,0.00,0.00,10.00,0.00,0.50,2.72,0.34,0.00
1.00,0.52,187.41,43.20,0.00,7.64,0.00,-0.00,10.00,-0.00,0.50,2.72,0.34,0.00
1.00,0.46,164.92,38.01,0.00,7.64,0.00,-0.00,10.00,-0.00,0.50,2.72,0.34,0.00
1.00,0.40,168.13,38.75,0.00,7.64,0.00,-0.00,10.00,-0.00,0.50,2.72,0.34,0.00
0.00,0.34,142.59,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
0.00,0.34,145.10,0.00,0.25,7.64,0.44,0.25,10.00,0.58,0.50,2.72,0.34,0.00
1.00,0.34,216.12,49.81,0.00,5.96,0.00,-0.00,7.00,-0.00,0.00,1.08,0.00,0.00
1.00,0.27,167.42,38.59,0.00,5.96,0.00,-0.00,7.00,-0.00,0.00,1.08,0.00,0.00
0.00,0.21,135.01,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
-1.00,0.21,90.80,-22.70,0.25,5.96,0.34,0.25,7.00,0.40,-0.00,1.08,-0.00,0.00
1.00,0.27,182.46,42.05,0.00,5.96,0.00,-0.00,7.00,-0.00,0.00,1.08,0.00,0.00
0.50,0.21,152.45,17.57,0.25,5.96,0.34,0.25,7.00,0.40,0.00,1.08,0.00,0.00
0.00,0.17,125.05,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.17,103.30,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
1.00,0.17,179.91,41.47,0.00,5.96,0.00,-0.00,7.00,-0.00,0.00,1.08,0.00,0.00
0.00,0.11,132.54,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.11,109.67,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
-1.00,0.11,70.04,-17.51,0.25,5.96,0.34,0.25,7.00,0.40,-0.00,1.08,-0.00,0.00
0.00,0.17,130.05,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.17,119.20,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.17,112.53,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.17,101.40,0.00,0.25,5.96,0.34,0.25,7.00,0.40,0.50,1.08,0.14,0.00
0.00,0.17,102.57,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.17,95.10,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.17,107.21,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
-0.50,0.17,85.10,-10.64,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.20,124.93,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.20,107.06,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
-0.50,0.20,85.09,-10.64,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
-1.00,0.23,82.57,-20.64,0.25,5.60,0.32,0.25,2.52,0.15,0.00,3.44,0.00,0.00
0.00,0.28,99.10,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,97.11,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,95.90,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,105.44,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,112.41,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,103.16,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,99.20,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,90.10,0.00,0.25,5.60,0.32,0.25,2.52,0.15,0.50,3.44,0.43,0.00
0.00,0.28,114.91,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,107.89,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,88.80,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,90.08,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,102.20,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,93.90,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.28,117.88,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
-0.50,0.28,85.30,-10.66,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.31,136.82,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.31,102.11,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.31,102.20,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.31,98.90,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.75,0.31,144.90,25.05,0.25,6.00,0.35,0.00,4.52,0.00,0.50,2.48,0.31,0.00
0.00,0.26,118.33,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.26,102.50,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.26,117.40,0.00,0.25,6.00,0.35,0.25,4.52,0.26,0.50,2.48,0.31,0.00
0.00,0.26,134.91,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,113.53,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,106.45,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,122.43,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,111.61,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,114.70,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,105.40,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,96.30,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,117.70,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.26,102.20,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
-0.50,0.26,86.50,-10.81,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,98.36,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,92.59,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,90.79,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,110.57,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,88.60,0.00,0.25,8.84,0.51,0.25,8.60,0.50,0.50,2.88,0.36,0.00
0.00,0.29,115.30,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
0.00,0.29,105.90,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
0.00,0.29,88.30,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-1.00,0.29,65.07,-16.27,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
0.00,0.35,124.90,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-0.08,0.35,87.25,-1.70,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-1.00,0.35,70.09,-17.52,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
-1.00,0.41,62.57,-15.64,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
-0.50,0.47,79.43,-9.93,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-1.00,0.49,67.59,-16.90,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
-1.00,0.55,70.10,-17.52,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
0.00,0.61,109.91,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-1.00,0.61,52.59,-13.15,0.25,7.44,0.43,0.25,2.16,0.12,-0.00,8.08,-0.00,0.00
-0.50,0.66,79.29,-9.91,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
0.00,0.69,88.19,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
0.00,0.69,124.91,0.00,0.25,7.44,0.43,0.25,2.16,0.12,0.50,8.08,1.01,0.00
-1.00,0.69,52.60,-13.15,0.25,8.00,0.46,0.25,8.88,0.51,-0.00,2.16,-0.00,0.00
-1.00,0.75,72.34,-18.09,0.25,8.00,0.46,0.25,8.88,0.51,-0.00,2.16,-0.00,0.00
0.00,0.81,122.11,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
0.00,0.81,107.59,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
-1.00,0.81,68.42,-17.11,0.25,8.00,0.46,0.25,8.88,0.51,-0.00,2.16,-0.00,0.00
-1.00,0.86,54.70,-13.68,0.25,8.00,0.46,0.25,8.88,0.51,-0.00,2.16,-0.00,0.00
0.00,0.92,105.03,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
1.00,0.92,152.45,35.14,0.00,8.00,0.00,-0.00,8.88,-0.00,0.50,2.16,0.27,0.00
-1.00,0.86,64.00,-16.00,0.25,8.00,0.46,0.25,8.88,0.51,-0.00,2.16,-0.00,0.00
0.00,0.92,97.56,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
0.00,0.92,117.77,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
0.50,0.92,145.18,16.73,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
0.00,0.88,102.50,0.00,0.25,8.00,0.46,0.25,8.88,0.51,0.50,2.16,0.27,0.00
